,loss,accuracy,val_loss,val_accuracy
55,2.6107311248779297,0.6465342044830322,2.658318281173706,0.6389228701591492
56,2.5825016498565674,0.6515181064605713,2.6001319885253906,0.633108913898468
57,2.5761148929595947,0.6498131155967712,2.630999803543091,0.6309669613838196
58,2.6396477222442627,0.6311233639717102,2.567662477493286,0.6303549408912659
59,2.5420634746551514,0.6456816792488098,3.876927614212036,0.6263769865036011
60,2.554267168045044,0.6330906748771667,2.601323366165161,0.6153610944747925
61,2.9167747497558594,0.6104662418365479,2.6140058040618896,0.6092411279678345
62,2.639986038208008,0.6275165677070618,2.6947879791259766,0.5823133587837219
63,2.5699832439422607,0.6197783350944519,2.5451362133026123,0.6257649660110474
64,2.4974796772003174,0.6384680867195129,2.524423599243164,0.6285189986228943
65,2.4373209476470947,0.6511902213096619,2.4726157188415527,0.6413708925247192
66,2.5846424102783203,0.6380090713500977,3.3817365169525146,0.6119951009750366
67,2.491521120071411,0.6368286609649658,2.4712398052215576,0.6367809176445007
68,2.419743776321411,0.6469932198524475,2.431966543197632,0.6386169195175171
69,2.4855308532714844,0.6340743899345398,2.446035146713257,0.6373928785324097
70,2.4481453895568848,0.6393861770629883,2.425734043121338,0.6315789222717285
71,2.5246386528015137,0.6307954788208008,2.4211463928222656,0.6404528617858887
72,2.38209867477417,0.6460095643997192,2.405627489089966,0.6355569362640381
73,2.379112482070923,0.6551905274391174,2.4600250720977783,0.6132190823554993
74,2.3531346321105957,0.6469932198524475,2.3654494285583496,0.6416768431663513
75,2.9247424602508545,0.6089579463005066,2.637308359146118,0.5354956984519958
76,2.484130382537842,0.6043674945831299,2.399515151977539,0.639228880405426
77,2.3374857902526855,0.6456161141395569,2.384134292602539,0.6373928785324097
78,2.291318655014038,0.6582726836204529,2.3275692462921143,0.651468813419342
79,2.2924742698669434,0.6584693789482117,2.3123037815093994,0.649020791053772
80,2.250516176223755,0.6629287004470825,2.3317441940307617,0.6529988050460815
81,2.244586706161499,0.6643058657646179,2.312404155731201,0.6364749073982239
82,2.2270452976226807,0.660895824432373,2.242577314376831,0.6615667343139648
83,2.2302305698394775,0.6572890281677246,2.516496419906616,0.6401468515396118
84,2.2253313064575195,0.6560429930686951,2.224594831466675,0.6533047556877136
85,2.2283406257629395,0.6599776744842529,2.250481605529785,0.6529988050460815
86,2.2957165241241455,0.6458128690719604,2.2706680297851562,0.6367809176445007
87,2.2374911308288574,0.648829460144043,2.232067108154297,0.6435128450393677
88,2.2228336334228516,0.6491573452949524,2.2051405906677246,0.6499388217926025
89,2.4625067710876465,0.6424683332443237,2.3422067165374756,0.6536107659339905
90,2.5973961353302,0.6223359107971191,2.281403064727783,0.6324969530105591
91,2.206151008605957,0.6462063193321228,2.2164807319641113,0.6312729716300964
92,2.1678667068481445,0.6537477970123291,2.175269603729248,0.658200740814209
93,2.364605665206909,0.6308610439300537,2.351938009262085,0.6123011112213135
94,2.2035460472106934,0.6376155614852905,2.24043345451355,0.6355569362640381
95,2.2396066188812256,0.6435176134109497,2.21578049659729,0.645348846912384
96,2.1494834423065186,0.6496163606643677,2.180600166320801,0.6545287370681763
97,2.125845432281494,0.6574857234954834,2.139756202697754,0.6615667343139648
98,2.7171077728271484,0.6536822319030762,2.4008970260620117,0.56028151512146
99,2.302238941192627,0.6248934268951416,2.1939163208007812,0.6312729716300964
